review,rating
"people giving bad reviews stayed melia march 28/06 april 4/06, just like read bad reviews bit skeptical, cancun experience not comparison experience melia, cancun 4 1/2 star hotel sketchy workers not nearly beautiful melia, staff accomodating extremely friendly, make little money suggest tipping, grounds beautiful kept, room not royal service spacious lots bottled water fridge, la carte dinners wonderful, japanese great gives chance meet people, food excellent, walk beach everyday 10 minutes took train, landscaping nice n't need, no problem checking got room requested king size bed, complaints weather seaweed, things anyones control, workers doing best clean seaweed washes ashore, experience make n't sweat small stuff just relax,  ",5
"pros cons melia caribe kids just got spending days melia caribe, things know especially gong travel children, 7 5 years old.if children picky eaters not better pack snacks, food just okay, kids accustomed eating cetain type pizza lunch buffet not type mozzarella cheese use states.on subject food breakfast good, nice buffet selection pancakes french toast eggs fruit etc.. lunch buffet opinion generally not good, choices dinner, problem making reservation wanted early seatings 6 0r 6:45 pm, best restaurant french restaurant, eat night, dominican alright, seafood terrible japanese, hear japanese hard reservations true, truth told reason hard reservations seats 30 people time not food good, atabales actually nice choice dinner wish discovered earlier on.the staff entire resort extremely friendly, not speak english difficult times try helpful, took advantage services resort kids club wonderful, children bamm- bamm club ages5-8 loved, diverse activities, kept watchful eye, did n't chose leave children day 10am- 5:30pm 7pm-9:30pm, night shows activities kids, attend drop, private babysitting room available, used service night change night adults casino.my husband played golf couple times week, said course beautiful.i took advantage spa, massage worth, wonderfully relaxing, not waste money manicure pedicure, not good humidity nails did not dry day half.oh important fact bring cash, hotel bank not cash check, atm machine dispenses pesos bank convert dollars wanted ridculous fee.i strongly recommend bring plenty toys games kids, not bring pool beach toys pay abot 10.00 pail shovel, rains nothing, bring games kids.please not forget medicine children especially, careful no water not bottled no salad got sick.all nice vacation, resort beautiful staff friendly plenty, domincan republic, no, family travel places know food/water safe,  ",3
"better expected just stayed hotel 10 night.reading reviews hotel n't sure expect, people liked completely hated it.. try short point.my fiancee late 20s/early 30s 10 nights parents mid 50s 7 nights celebrating 35 yr. anniversary.pros nice rooms nice villas, pro-active reserve appropriate villa arrival, check-in guys provide resort map minutes understand, ask second floor close beachrestaraunts food diverse good ate loved mexican capri italian dominican japanese french cuisines easy make reservations phone 24 hrs, ahead 7:15 am. pleasant servicepools/beach pools large nicely shaped beach people stayed beach instead. actually able swimm ocean.resort size beautiful landscape gorgeous alleys walk. takes 10-15 minutes walk beach restaurants. going trolley service runs 15 minutes.sports tennis golf available easy book.entertainment salsa night lobby disco hip-hop rap night pub awesome lounge reminded bed south beach so-so/cons buffets better not terrible thursday night dominican night los attabalos buffer worst, did n't eat heard bad things regarding international american grill restaurans chinese restaurant just o.k. drinks just o.k, nothing compare manhattan n't bad. played golf people royal service thought n't worth expensive getting. beach parties no taste people hate walking definitely hate resort.overallbeautiful resort worth money time, not perfect awesome time enjoyed fullest.repeat note people hate walking definitely hate resort,  ",4
"perfect vacation paradise n't understand negative reviews melia, 2nd visit absolutely perfect, visit wonderful, traveled vacation express flights pretty ontime checked melia upgraded royal service suite, gorgeous, huge room plus gave access new pool restaurant thoroughly enjoyed, clean grounds kept beautiful food maybe not gourmet good fact thought improved lot 1st visit particularly mexican restaurant favorite, beach pretty fine white sand lots palm trees, 1 time share guy approach no approached, did n't consider problem, traveled friends shared opinion, tomorrow, maybe year return paradise,  ",5
"absolutely beautiful n't listen negative, husband just returned 5 days melia, reading reviews left little weary going, arriving soon began wonder thought negative place, check alittle slow offer waited room, rooms beautiful spacious resort grounds extrodinary, places fron hawaii st. thomas carribean places far beautiful, picky eater afraid not like eat quite variety good people forget americans spoiled way cook food good job, read reviews bugs rooms buffets did not encounter single one.the staff nothing polite courteous, think alot people forget treated way treat, friendly not demanding friendly isn't.we absolutley astounded people tipped serevers bartenders maids guess just accustomed tipping service inclusive resort deserve tipped waitress u.s. 1.00 alot greatful that.we cant wait boys, highly recommend place friends patients decide definitley mojito tropical lobby bar tell amaury hi, nicest people meet there.you tell melody guy said wonderful trip,  ",5
"staff great, boyfriend 6 family members ages 24-71 stayed melia febuary 24 1,2006.we stayed caribe room 3223 close beach pool beach restraunt room nice maid service not expected, family stayed 3 rooms close did not fresh towels tipped left gifts daily basis, resort beach beautiful, food average ate chinese italian american grill menu not choice food alright, food bar staff nice miss, rual bartender tropical pool bar best.we maintained contact returning home, ramon tropical beach restraunt great well.my boyfriend speaks spanish huge plus beneficial, family stayed iberostar la romona said staff spoke good english, english not widely spoken, definatialy benefited form boyfriend speaking spanish appreciate, resort large actually rented wheelchair grandfather make getting faster, walk restraunts lobby 15 minutes, thing n't stock beer fridge left note money got, overall enjoyed stay love try resorts area probally staff great, request stay tropical bit newer, feel free email questions,  ",4
"wish just returned trip punta cana yesterday wish, 2 families 4 adults 3 kids ages 10 11 12, reading reviews prior departure quite uncertain melia caribe bring pleasantly surprised.the resort huge does days figure way, people friendly helpful, walk beach lobby 15 minutes beautiful walk prefer train, train runs approx 15 minutes caribbean not exact, vacation no hurry not issue, size resort train not condusive families small children eldery.the pool phenomenial spent great deal time kids loved, pool area crowded no problem finding chairs, swim bar whirlpool area great.the beach area absolutely beautiful, staff does great job keeping picked pristine.the group took advantage hobie cats paddle boats dive lessons included package, staff beach scuba caribe helpful setting non-inclusive excursions, members group did snorkel trip 4-wheeling adventure horseback riding parasailing, reasonably priced, book beach staff not tour desk excursions pricing better beach.the kids enjoyed melia rock wall cable swing included.now food, went low expectations reading site, categorize food average, buffets stocked liked eat, no slightest bit sick, ala carte restaurants difficult reservations bit preservance dollar bills make happen, ate american grille good, gourmet restaurant no cared absolute best japanese restaurant, definitely best meal trip entertaining.there shows night adults kids enjoyed particularly magic, casino small fun certainly saw folks winning.the staff super friendly eager, earlier reviewer mentioned happy attempt communicate spanish, speak little english communicate basics.we definitely recommend melia dominican republic, weather absolutely perfect day 2/24-3/3/06, airport nice trip immigration customs took 15 minutes, travelled islands definitely favorite, bring right attitude sunscreen great time, hope helpful,  ",5
"definitely recommend resort stayed melia feb. 23/06 march 2/06, booked vacation jan. 1/06 scheduled say riu bambu, 14 hours flight left travel agent called advised bumped melia, no idea expect pleasantly surprised.we travelled children ages 7 4. arrival hotel check-in went quickly smoothly, entered assigned room discovered occupied somebody luggage, husband went room key room double beds, told getting king pull couch, husband returned lobby given key check room, went room occupied, fourth time went lobby told no rooms try day, did attempt change rooms sleeping arrangement little cramped fine.note small card holder wall near door entered room, room card placed slot order airconditioning lights room work, not informed check thought electricity problem, understanding not rooms tropical, discovered work airconditioning worked great fact nights cold turn, did not plumbing electrical problems, hot water times tepid shower evening.we building 18 tropical far beach close lobby, children worked, pack beach breakfast beach pool entire day, no reason return room time ready dinner, nice near lobby night children asleep husband run lobby bar bring drinks room, not easy located near pool beach.it took quite bit time bell boy bring luggage highly recommend packing bathing suit carry did able enjoy beach pool immediately having wait luggage.the room kept spotlessly clean, everyday fridge stocked pop water, tried beer told not possible, spoke people no problem getting beer room, given plenty fresh large fluffy towels day, bathroom fresh flowers placed day, not supply wash cloths read bought coloured ones dollar store just left, room complaint room did not clock nor coffee maker, asked clock told brought day n't, asked told did n't resort, safe room worked fine not charged extra it.this resort large takes couple days learn way, definitely map way around.while resort booked capacity no time did feel crowded feel wait service.the pools huge 4 chairs late 3 pm, beach absolutely beautiful, seaweed does wash day grounds people raking bags hauling away morning, beach chairs plentiful problem finding late 10:30, true beach huts not available beautiful palm trees beach shade needed, chairs good condition.the weather perfect, drops rain day rain night night, utilized paddle boats able reserve day wanted times, clean beach towels available pools day 5 pm, pool beach tropical busy.we ate breakfasts beach buffets good, good selection omelets eggs easy order, heaven eat breakfast looking beautiful beach ocean, children finished eating play sand feet table, preferred breakfast lunch selection buffet tropical betty kitchen, variety, excellent paella lunch day grilled burgers chicken breasts.the buffet caribe snacks burgers fries 7 pm.our children did not utilize children program preferring play beach pool stay us.my daughter hair braided beach paid 25 instead 40 resort asking, heard reservations hard come did n't try days, ate dinner buffet buffet good bad depending taste, large selection liked, food pretty good children particularly enjoyed order pasta.some days difficult make reservation morning la carte restaurants reserve certain number tables rs, 3 4 pm open rs reservations selection restaurants times, just used phone pool towel room.we ate chinese capri gondola mexican, good mexican favorite, service excellent hesitant bringing children restaurants felt welcome treated children nicely.i did stomach upset day rest family completely fine entire week, grounds beautiful maintained, staff friendly helpful not speak spanish able communicate just fine everybody just takes little patience charades.a departing guest gave verizon phone card minutes remaining able home, believe card cost 150 pesos 5.00, not sure purchased hotel stores not sell, definitely recommend purchasing prior arrival hotel, available airport, card gave 18 minutes remaining room charge 2.00 canada.the internet service reasonable, cost started 4.00 15 minutes minute cost went minutes purchased, increment 20 minutes 5.00, check quick efficient, called bell boy hour wanted luggage reception waiting got there.we not inclusive years family vacation caribbean, looking forward staying riu bambu prepared, extremely disappointed bumped hotel not researched did not know expect, came away end week satisfied resort, nothing positive things say resort entire family highly recommend, k d donaldsonwindsor canada,  ",5
"just expected, really ca n't understand left review complaining, checked reviews leaving resort disappointed scared got, did arrive happy resort beautiful absolutley 5 star resort dominican republic, comparing resort 5 star canada u.s. disappointed, country standards, consider 5 star world country consider 5 star different, understand no worldwide standard ratings hotels resorts, want enjoy comforts 5 star canada u.s. stay home, open new experiences different way life vacation home certainly come here.i confused confused rating resort, bad luck, stayed block 0300 tropical beach, walk lobby 7 8 minutes not 15. walk beautiful, time effort grounds resort phenomenal plant life manicured grounds flamingos peacock walking, vacation n't rush running spot, literally no cares 7 days 7 8 minutes day enjoy leisurley stroll wo n't kill, trouble walking n't want trolley, wait minutes n't expect not packed people peak hours, 7:00pm going dinner busy, turned away busy.as hundreds people pool total exaggeration, ther hundreds people pool, pools large pretty hard, remember resort 2000 people think people, problem finding beachchairs huts mornings certainly n't wake early mornings beach pool 10:30 11:00. did n't panic angry quick look beach chairs, saw forced sit sand.as reservations panic n't bother wasting precious sleep time getting 7:00 make reservation, people n't know royal service group reserved spots day, reservations not taken 4:00pm released junior suite people, 7 days booked 4 restaurants 4:00pm evening dinner left reservation, attend welcome meeting make fact clear fine.another point people upset time share apartment salespeople, beach large sign hut people sit, approached people did n't hear, ate breakfast lunch place confused week did n't sales people buffet, great exaggeration well.all guess people just let little things bother, vacation supposed relax, n't run like fool trying make reservations upset n't 100 beachhuts minute walk beach, large resort guests, ca n't figure book trip 11 restaurants 2 sides resort good hint make best, yes employees getting car scooter place huge trying provide best service fast possible food good not excellent good, tons choices wo n't hungry, dishes not tried dominican style good old standby ca n't, hamburgers fries pasta, rooms just described, t.v, worked fine airconditioning worked bed comfortable clean.i picky traveller weeks vacation year want enjoy, want good value money definetley recommend resort, stayed better resorts riu punta cana stayed worse resorts, half preferred list, going melia caribe tropical soon worried read n't, negative comments exaggerated not important grand scheme vacation,  ",4
"okay read reviews, gone inclusives including sandals couples loved, issues, place huge, feel like hoofing day great, trolley/train various locations, stayed caribe, loved pool, gorgeous clean huge, n't understand thought hot tub middle temp, pool, beach nice, water tad rough, food average, hope spanish good, english limited rough, hotel rooms okay, nothing great clean comfortable, big problem supposed make reservations dinner night, knows want dinner night, did 4:30 pm night book reservations, golf course okay like par 5s n't mind construction going, grounds hotel nice, n't suckered going vacation presentation, say hour like 3., not couples knew going, country extremely 3rd world looks like trying seriously compete vacation market, expecting 5 star service n't stay, going good time fun meet incredible people ey, enjoyed, hello monique peter louise jim,  ",4
"hidden gem, just returned days punta cana melia caribe tropical december 2005 stayed higher rated sol melia paradisus separate trip advisor review, overall highly recommend all-inclusive beach resort seeking reasonably priced holiday filled sun warm ocean, weather good 6 days sunshine 2 days partly cloudy skies day cloudy skies, needing detailed accurate pertinent facts keeping reading, 1 check-in rci timeshare members separate check vacation club office left general check-in, folks professional speak perfect english provide exceptional client service, no signs ask ca n't office located tropical lobby sure direct taxi lobby, vacation club happy make dinner reservations entire week, selected times wanted check-in provided written confirmation day, huge benefit normal guests reserve day advance dinner venue requires reservations, overall vacation club provided exceptional service easy phone ms. perla supervisor happy accommodate needs including re-booking cancelled aa flight jfk arranging extra night stay, management skills impressive say nice surprise, hopefully coming beach draw, let honest choose number destinations spa golf tennis polished setting, bavaro beach unspoiled gem americans discover, secure building close possible beach, ensures easier daytime access breakfast/lunch buffets opposite ends beach, called agora turey, allows bathroom breaks timed naps, vacation club rci buildings near beach great, best location 16 stayed, partial ocean view patio nice, rooms located story buildings, ocean views limited palm trees small dunes lining beach, ps, inclusive fee person day 50, apparently 30 2005. quite deal unlimited food drink including alcohol excluding wine, 2 royal service reviews stated way enjoy resort upgrade half dozen royal service units, units reserved timeshare owners property non-timeshare guests willing pay bit, units located adjacent main lobby caribe easy access la carte restaurants, units share private pool absolutely gorgeous sleek modern design, adjacent pool area outdoor bar sand box lounge complete self- serve light fare outdoor beds comforts trendy club n.y. l.a. miami, drawback royal service units distance beach, walk solid 10 minutes effectively eliminates private bathroom breaks timed naps enjoyed beach location, note private golf carts summoned drive directly beach clearly adds steps equation beach bums like spend 4-6 hours day beach, 3 getting walk reasonable pace resort not big, night dinner walked different la carte restaurant ocean unit 10 minutes, ps, la carte dinner locations located main caribe lobby minute walk tropical lobby, just minute familiarize layout, english map scored desk, oddly german versions available vacation club check-in, favor skip noisy tram crawls slowly resort does n't save time, 4 beach sand soft clean ocean gorgeous light aqua blue color yes toes, deeper dark blue water gives way strip aqua water swimmers sailors venture, sit tropical pool buffets restaurants, 9:30am huts shade claimed way towels books, swing breakfast, choice 8am day, fortunately no vendors walking beach invading personal space, occasionally resort staff try round folks activities like volleyball dance lessons aerobics, firm no gracias quickly polite firm, bring pocket spanish phrase book handy, basic skills went long way creating goodwill local staff.5 resort personnel staff friendly professional deserved tip handed, written service poor unless tip not case, staff worked hard resort maintained, 6 food read trip advisor reviews folks getting ill food, did n't happen selective, no fruit buffet no uncooked salad items buffet e.g, items washed non bottled water, obviously drink brush teeth bottled water, breakfast lunch buffet style indoor outdoor seating located right beach agora turey, food ok wo n't starve, lunch soft serve ice cream twice day, ps, drinks day served bars buffets, no beach bar servers beach bring flask whiskey drinker like, easily brugal anejo rum nicely aged oak perfect sipping dinner cigar, la carte dinner ratings follows chinese mexican best 4 5 stars dominican french good 3.5 stars did n't care caribbean 2 stars skipped american italian, note wine glass not good, wine enthusiast need buy bottle ranges 20, ps, no room service unless staying royal service units, 7 pool tropical caribe pools located beach bars right pools edge, ca n't say spent time pool beach bum, laid offered spots privacy relaxation including outdoor beds huts shade, 8 spa fitness facility massages relatively cheap 40 25 minutes 70 hour staff inexperienced, utilized private outdoor tents nice end just expensive oil rub, fitness room great used day, open 7am 8pm offered treadmills bikes stairmasters circuit training free weights dumbbells 65, locker rooms steam sauna hot tubs offered no towel service bring room, tennis locations clay/sand courts offer free rackets balls, not best courts not bad, bring water, golf costs extra located street, did hear course bit sparse, 9 guests majority guests europe did meet folks canada states, particular encountered quite russian guests lots families teenagers sporting hm bikinis, european guests sunbathe walk, topless adds mediterranean atmosphere, 10 nightlife caribe tropical lobby bars open 1 a.m. chic bar lounge clearly avenue bar, it__Ç_é_ open midnight located just outside entrance mexican restaurant, open air space combines stylish chaise lounges pristine white beds orange retro 1960__Ç_é_ style chairs, amber colored light boxes music provide tranquil environment that__Ç_é_ perfect sipping dinner cocktail firing fine cuban cigar negotiated earlier mere dollars.the casino located just desk caribe lobby offers blackjack craps roulette slots, it__Ç_é_ open 3 a.m. bar usually draws late night crowd searching special, fun pub/disco, tropical lobby didn__Ç_é_ make, maybe time,  ",5
"absolutely terrific, let tell prior leaveing vacation little concerned negative reviews read, like stayed, great time resort terrific, got hot cloudy windy, went 7 nights day weather got better better, hot single day, days wind cloudy hot, rained twice, early morning 6:30a time got 9am know rained not puddle, second time 10:30pm day absoultely hot.food good, buffet little, breakfast pancakes eggs bacon fruits cereals breads ect dinner large variety meats stir-frys breads fruits cheeses breads desserts, small buffet kids mini-burgers chichen fingers fries, lunch beach grilles salads steaks stir-fries breads fries burgers pizza desserts, a-la-cartes required reservations 1 days notice, bars friendly, kids loved getting tropical drinks non-alcholic pina colodas banana mambas fruit drinks ect friendliest group people met, familar, people beach pools lounge, socializing/interacting, just friendleiest service experinced.we took 9 12 year old boys, loved pools, went melia caribe melia tropica resorts, boys loved pools beach, hated salt water sent large days pool, loved ice-cream activitis outside kiddy clubs, kids club age group pretty dull, kids went couple hours left, kind boring, noticed 3 kids probably siblings day day pool playing, kids club little onces looked awesome entertained, definetly needs better activities older kids, disco club games room older kids use improvements.evening shows good lounge live music entertaining, resort group come socialize, people dancing, teach steps just make fun evening join just watch.i definetly return.one thing like say, took day trip punta cuna, great trip, trips outside resort bring trinkets/candies especially schools supplies, trip load candies kids towns villages, beautiful children, not surround heard come road soon tour buses come, school supplies not trips outside resort ask desk hand tour guides drop schools mountains behalf, travel agent thank recommending specific resort,  ",5
"n't wait come home let start saying this..i consistently checked tripadvisor reviews prior trip close cancelling melia caribe, decided people posting bad reviews probably just picky n't good time, boy wrong, worst vacation, n't saying considering actually got engaged ready leave 2 days, did people canada europe absolutely loved, couple met northeast hated, guess culture tastes n't know, resort big not caused not like, actually chose walk, just liked walking thought nice grounds, 24 fiance 26..so walking n't problem, walkways uneven cobblestone easily older person children hard time, probalby gotten impatient waiting trams, pros grounds beautiful nicely landscaped, working make clean pretty, beach nice lot seaweed weater calm beautiful, workers nice pleasant, not speak spanish tried best, just understand, workers understand english specific job doing, instance maid understood towels pillows waiter understood water waiter n't understand asked excursions like, shows actually suprisingly pretty decent, cons biggest unhappy food, did n't expect food terrific just average, definitely average, buffets breakfast lunch garbage day day, omellettes thing ate breakfast grease, juice n't real juice tasted like kool aid just really bad, lunch absolute worst, hamburger beef did n't taste like beef scared imagine, rest food just looked scary tasted worse, half stuff undercooked overcooked, needless say ate french fries chocolate cake lunch day, restaurants decent, favorites mexican french dominican surprisingly, japanese decent, seafood american horrible, pool water freezing, asked jan feb water pool really cold, not heated, ocean water cool..but bearable, extremlely windy n't really sit beach sand getting blown everywnere, wind excursions cancelled planne don doing deep sea fishing catamaran snorkelling, soo bored n't lay sun b/c hot n't cool going pool ocean b/c unbearably cold, said earlier got engaged trip, stayed paradisus november cousin birthday free charge littel party balloons cake champagen toast, nice, called special engagement offer dinner beach 150 person eat crappy food offer buffet, no way.- no bottled wine champagne, course pay extra like 20-50 bottle choice standard wine glass included, paradisus extensive wine list bottles included, n't bottle champgane celebrate engagement.- night shows paradisus dancers come bar live music dance guests little dancing, fun, nothing like, 11pm place emptied out.- saw activities pool beach, sitting way..never saw, total lack pleasing guest, 2 things happened really irked, 1 remote control broken, not sound big deal conveniences grown accustomed, countless calls maintenance dept, called desk finally tour operator got workign remote, 2 engagement aunt called paid 50 bottle wine sent room, did n't know called ask got, simply bottle refridgerator no glasses no wine bucket no nothing, plus wine crappy table wine served dinner hardly worth 50, casino packed hard space play games slots, rules inconsistent blackjack careful, mean bet insurance turn dealer starts dealing hit cards, dealer checks blackjack n't, saw lot people upset, met couple arrived saturday flight monday new jersey, advice seriously reconsider hotel, northeast especially reconsider, problems travel impressions recommendation apple, n't hesitate email questions,  ",2
"perfect getaway caribe husband couple just returned day stay melia caribe punta cana, jan 12-16. read mixed reviews hotel trip advisor decided listen positive reviews.when arrived hotelthe staff friendly ready assist, greeted desk waitress giving welcome cocktail.the map resort gave german-we got good laugh decided fun not waste time trying, staff bartenders housekeeping maintenance men did not speak english, employyes desk tour desk fluent english willing help, day stay realized room not locking, called desk fixed hour, room beautiful, everday housekeeping clean fresh flowers grounds bathroom, grounds lush kept clean, flamingos peacocks exotic birds walking garden, peacock right terrace, resort big trolly parts resort, run 15 minutes, did walk n't bad, staff sees walking stop pick golfcart drop need, careful arms legs trolly trolly did collide troll going way, road just wide trains fit, train situation did n't upset long nobody hurt coco locos amused, trains fast hours 6:30-11:00 p.m. lot people going dinner reservations, sure make reservations day la carte restaraunts require reservations book fast, food buffet o.k.-not bad just different, wide variety la carte restaraunts, chinese japanese italian steakhouse seafood mexican, japanese restaraunt popular booked fastest, pool clean kept beach clean not crowded, grass hut catch shade avaliable chair catch sun, everynight music entertainment-it fun watch entertaining, casino pretty big-although did not win did people winning slots, pretty rained night wich worked, careful-the cobblestone walk way gets slippery wet.in conclusion seeking sun relaxation good service immpecable grounds place, afterall vacation-save complaining home, good luck enjoy,  ",4
"good time husband went past july 2005 melia carib-tropical resort punta cana, 3rd trip resort concerned reading reviews, say n.y.c, know good food bad food, restaurants good rooms clean, staff friendly not, recommended resort past couples felt place, overall enjoyed vacation definately recommend resort,  ",4
"perfect vacation bf stayed caribe 7 days amazing time had.i doubts reading negative reviews time negative.granted check pain didnt arrive til 11pm little understaffed, room beautiful problem a/c turns just didnt balcony door closed properly came w/in 5 mins, place picture perfect, weather great ask more.the food good actually gained weight, getting reservation la carte dinners little difficult just relaxed treated like game, reservations food good ate american grill chinese seafood italian beach clean people friendly helpful pool quiet stayed away pool bar.the service people drive lot little scooters just hold breath bit no big deal, decided year,  ",5
"got sick, trip started poorly not given royal suites booked standard room, especially annoying small daughter counted extra room, fact paid substantially past just kidsclub.regarding children kidsclub toddlers terrible, staff disinterested poorly trained security non-existent gates left open no supervision no kid/parent tagging check-in, activities include crayons paints inappropriate television shows, junglegym play area not kids 5 unless parent supervised given level staff supervision probably good thing, kids walks daycare site comfortable, needless say planning use service order rr away child hard relax knowing leaving, n't it.within 4 days talked pool restaurants sick occasion numerous times, unlike times travelled sickness not just standard stomach troubles fevers diffuse joint/body aches addition nausea vomiting diarhea, healthcare professional took normal travelling precautions using probiotic/natural intestinal flora supplements digestive enzyme supplements daily worked perfectly past prevent travel sickness, experience makes suspicious quality training/procedure food preparation facility sanitation, occasions witnessed stagnant/pond water used mop walkways floor areas adjacent pools eating areas jacuzzis, not safe practice come, mattress smelled extremely well-used firmer comfortable, friends co-travellers daily morning pain hardness beds thankfully morning swim usually took care town chiropractic care.if sensitive environmental allergies beware air conditioning reeks molds/mildews unpleasant odors rooms a/c actually reeked like urine turned, n't ask nice separate vip buffet private pool area food selection poor, main buffet make sure seafood meats cooked, eventually help avoid sickness just avoid uncooked salads unprocessed fruits wife friends pina colada mix bad drink left nausea hours later.having stayed different resort punta cana year aware english poorly spoken poor, not matters alot health safety issues realize just important really is.tipping staff especially maid service essential expect towels fridge beverages refreshed note beverages strawberry-anything drinks grenadine coctails terribly sweet margaritas coladas, beach nice decent chairs unbrellas huts, kids playing sand suffered numerous bug bites left looking like small pox victims, luckily bites not itchy just unsightly, make sure kids bathing suit extends cover thighs kids pain sand rash inner thighs, surf high sand sediment seaweed creating alot playful abrasions strange reason not collect canada use 800-number calling cards services, cost connect canadian operator 2 minute plus charges, thank god internet, cell phone verizon virgin att maybe service converted orange work expensive 4 minute golf course called cocotal played cost 35 person cart rental clubs, course nice quite forgiving fast-true greens great, 27 holes use 18 started hibiscus 9 holes proceeded bougainvillea 9 holes, rarely did play 9 benjamina likely earlier start times 7:30 8:15am, playing times ranged 4 1/2 6 hours longer teed later obviously, food drink days saw beverage cart, wondering water hazards none holes ocean.we travelled air transat year, return flight rescheduled arrived home 11 hours later originally booked, discussion flight passengers not unusual air transat, fine n't small child way past bedtime n't need work day like plus weather great water warm supposed relatively short flight airtransat, drive airport hotel, hope info helpful,  ",2
"bigger definitely not better recently booked secrets excellence punta cana told 24 hours departure bumped secrets overbooked, putting melia caribe tropicale resort nights transferring secrets, trouble received free week secrets makes extremely happy melia tropicale caribe rated star property brochure definitely not.the beach course beautiful, location good half hour airport.however hotel 1,000 rooms 2,000 employees not provide relaxing intimate experience.this property huge, worst train area property i.e, restaurants bars pools beach, waited half hour silly train.while walking wide sidewalks careful motorcycles vans trucks regularly drive guests walking, noisy pollution dangerous situation, no wants traffic walkway holiday.then food, not good, breakfast fine experienced inedible dinners american grill bombarded loud invasive music buffet ate watery flavourless spaghetti.needless say releived arrive secrets excellence days later not wait return free week paradise,  ",2
