review,rating,sentiment
beautiful resort gr relaxing holiday fore dominican republic poor country great wealth history partner day brilliant midlate twentiesflight gatwick punta canawe flew choice upgraded premier seat couple pound extra worth price hour flight seat comfortable booking late sit way food good flight entertainment classairport punta canahot humid beautiful expect caribbean bus ride interesting alot run village shop expectedhotel twin bed normal room ground floor caribe block think perfect close beach pool far away walk restaurant sure dinner bedthis resort based relaxation huge entertainmentthe pool fanstatic big clean cool beach beautiful seen best beach world right little busy care holiday looking water long beach team fantastic beach olympics gr fun tiring foodok booking restaurnants little bit annoying enjoyed walk hr cool book problem getting restaurant difficult bigger party right nitty dritty breakfast good tipped waiter dollar looked everyday week carried food table willing tea juice waiter paid little smile nice friendly helpful dollar really nothing gr service everthing want cereal egg toast bacon fruit juice cold freshlunch pizza burger sandwich ice cream tried salad possible sandwishes blasted toaster machine case fly warm caribbeandinner book morning preferred choice best restaurant international american japanese mexician aircon french favourite italian chinese ok forgot dominican gr toodrinks quite strong scottish gts gr couple bar near american gr start evening offentertainment fun pub cheesy music small disco beer poured big glass ask pint glass pool table work friday saturday quite busy decent tune dance casino small fun played slot nearly came end sport bar comfortable game basketball baseball drink good therewe nightshows tired looked abit cheesywent swimming time fun overall gr pool big beer good load deck chair shade beach gr load water sport remember pre book sea warm load fish little seaweed clear stroll beach dump food good sick drink lot water drinking bottle plus beer sun cream need factor really brown day sun blister really hothow compare mexico st lucia regard beach pool room little bit disappointting value money good food drink impressive caribbean inclusive travelled world highly recommend resort money payadvice cough managed broncitis caribbean scotsman needed clinic difficulty breathing help beach olympics called doctor catch breath sent hospitalok word warning let send private clinic unless death door step broken knew min journey clinic strapped told room going clinic instead private clinic took hour xray insisted antibiotic iv ask clinic doctor antibiotic local pharm cheaper quicker private clinic hygenic toojust piece advice certainly hinder holidayits gr beautiful garden beautiful beach engaged going family married going r section ignore negative review holiday smile fun enjoy sun hot long,4,Positive
exceeding expectation quite nervous staying melia caribe tropical reading negative review report year old daughter fabulous heartedly recommended othersour trip night week august layout resortthe resort quite large restaurant lobby club located end resort main pool beach beach restaurant tram run minute circle resort want avoid minute walk equate walking avenue nycbeach pooli good number resort rate pool beach area resort best pool enormous bar platform pool enjoy sun cool tub people chill drink kid frolic beach lovely cool clean sand tempid water ala sea crystal clear seaweed hardly botherroomnice basic room lot outlet air conditioning worked great tv ny feed cbs watch football game room balcony comfortable bed nice size bathroom shower good pressure disagreeable smell maid kept fridge stocked water soda left couple dollar appreciation sure helped felt gesture drinkthis biggest surprise vacation great meal drank water restaurant felt bit ill mixed drink reservation inconvenient prime reservation restaurant difficult japanese reservation eat early starting pm pretty restaurant japanese calling reservation desk help gourmet restaurant surf turf steak talk lobster plentiful deliciousfrench best dinner duck lorange madejapanese think gasho benihanas place liked american grill cannot win avoid oneitalian nice dinner primary pasta secondary meatfish course lunch enjoyed serenaded wellbeach restaurant nice cafeteria lot fresh fruit agreed breakfast nice selection lunch basic paella quite goodservice registrationthe live star rating staff friendly try helpful caribbean island monolinguist patient normal arrived room ready pm showed change lunch beach bad wait trouble room safe waited hour problem rectified smoothlya time hailed passing golf cart lift room staff cordial relunctant tip fight entertainmentthey show basically sophmoric nature saturday broadway cruise ship level party lounge area dancer dancing guest grand especially daughter disappointed teenager club learned couple day pick midnight best casino air conditioning coolest resort table game roulette slot looked managed observed aroundgolfi brought club played golf course road green fee complimentary round person cart course nice spectacular hole layout fair couple note course melia caribe food drink included shuttle golf course lobby run hourly basis stopping sister leave club golf course walk resort golf course minutesmiscthey collect airport tourist card arrive charge leaving extra leaving line longer expected took close minute gate cab wayi attend vacation home presentation sure ask credit offer tee shirt sure hour worth free massage timecost decision royal service area cafeteria nicer sedated pool closing great rustyrustyztwo gmailcom,5,Positive
wow arrived august september want home arrival ugraded royal service yes expensive pay beutifull suite plasma screen tv twin jaccuzzi bath private pool beach bar restaurantthe resort beutifully kept tended lawn garden pictureaque food class dissapointed meal favourite resaurants bein capri seafood dominican gabi club royal service good restaurant eaten world nothing trouble smothered service service restaurant classsome people complained review aboot poor english yes problem dominican eagr learner try teach little spanish trade little english experiencewhilst childeren grown kid club looked tremendous caters right year old fr want relaxing knowing child looked oneof best hoildays,5,Positive
married blast let start saying read review month prior going scared married melia booked guest attend bad review nervous pleased report awesome melia recommend group half royal service half regular section r pleased service room snuck regular room okay royal service make resort star highly recommend price bad book advance honest understand negative review food buffet okay sick life boring okay people party ala carte restaurant good r easy reservation pro far weigh con mention breathtakingly beautiful wedding dreamed planning destination wedding great job little worried angelica wedding coordinator slow returning email sure need met destination wedding best decision getting engaged worry negative review pack bag sunscreen bug spary upgrade royal service ready great vacation,4,Positive
relaxing vacation husband melia caribe tropical st anniversary royal service regret pro con vacation start con really food best meal breakfast buffet caribe pool pancake waffle best loved fresh squeezed oj really dissapointed food ate specialty restaurant one international french liked mexican dominican place best eat meal allinclusive kept mind food salty old cooked couple day ago reheated especially major problem active mindnow pro pool awesome problem finding chair usually ish shade hut beach people know beach chair think stepped beach week pool great drink good worried bc read report watered think use ton alcohol fine bc saw girl getting sick pool bc drinking fine spring break atmosphere tasty nonethelessthose major pro con remember different country mh saw woman rude worker bc speak english believe english definately st language horrible spanish try employee great great relaxing pool problem getting dinner reservation usually reccomend looking lounge week concerned food,4,Positive
melia caribe nice beach friendly staff handful speak english majority people spanish speaking food average get boring day care eat drink people party makinig numerous trip bathroom hugh plenty walking restaurant revservations tough sit dinner pm pm room ground clean problem utility shower broken ac weak taxi fare punta cana airport resort ran plenty leave airport provide challenge upper management terrible change travel plan punta cana beware airline cancelled flight adjustment management right problem presented recommendation nicer place pay extra dollar different island averting nightmare enjoy lot dominican republic,2,Positive
nice resort recommend royal service husband resort july july relieved booked royal service reading review site worth penny want punta cana recommend royal service food love traveling usually inclusive place convenience knowing going spend inclusive mean expect greatest tasting food resort food notch royal service service desk morning ask certain restaurant pick highly recommend dominican restaurant ate italian mexican good recommend intelligent order ask rare steak eat raw seafood husband ate seafood salad thought sushi thoroughly cooked dealing upset stomach generous tip worker treat king eat private restaurant bad recommend try restaurant poolside restaurant royal service excellent lunchroyal service said worth money express check power relax flight pool restaurant bar beach beach bar apparently resort people waiting beach loved room pillow service try aromatherapy highly recommend butler run bath note butler check schedule wanted bath ready left early butler resort gorgeous people complained train understand multiple one running god forbid wait min vacation people rush r service nice language problem speak spanish enjoyed different culture sort nice minority american seeing people worldour complaint nothing resort island unfortunately poor nothing resort activity learn enjoy lounging bad weather cloudy rainy stink vacation use bug spray saw mosquito fly bite foot finally figured ant pool recommend probably impressed island husband enjoy going new vacation,4,Positive
great stolen camera bitter sweet review husband visited melia caribe week ago honeymoon told check pm arrived beautiful ish let room purchased safe check arrived room safe opened use set digit combination immediately called help open safe planned attending apple vacation briefing pm ish waiting hour service safe left room beach way briefing safe open planned value took nikon coolpix camera wedding photo bag ready ended getting ft outside room realized forgot left sitting couch room husband said grab later planning gone long came room later bed morning camera gone gone desk security came room explained happend told security reading lock room door room hour later investigation took met security man showed data door came showed people came left room gone told asked camera said thinking course gonig admit security man kept trying tell happens people vacation lose stuff island hour lost know couch try persuade different took statement nothing happend heard nothing camera stolen honeymoon poor country probably steal rd trip place think lost missing item amazing best island long take open darn safe word advice onetimeuse camera,2,Positive
great family vacation melia july family adult year old year old lovely resort beautiful resort slight fault remember poor country depend tourism livelihood people resort bit lazy employee wonderful room nice clean heard royal service phenomenal food good problem beach pool magnificient great kid baby disco nite kid miss nite loved wonderful recommend family kid use kid club couple hour worker phenomenal kid good job massage spa nice desk confusing patience help youwe loved vacation,3,Positive
ok star group melia caribe july returned check fine luggage brought room quick read review woman desk took person credit card room charge card gas station dr concerned woman desk took quite credit card room calling credit card company today punta cana great service staff friendly sorry say resort dissappointed service bar including lobby bar terrible busy sorry notice staff look hand giving tip course tip quite noticeable looking onerooms ok caribe close beach main pool nice inclusive resort mini fridge stocked beer soft drink water couple beer expect fridge beach beautiful water cleanplenty lounge chair hut dissappointed beach bar bar beach little hut served beer soft drink guy served rude mixed drink walk beach restaurant passed buffet bar oh yea music beachpool need maintained paint chipping look tacky swim bar service good allgrounds nice kept clean resort huge remember wear comfortable shoesrestaurants reservation ala carte restaurant hear alot people complaining vacation want reservation tried chinese italian dominican japanesse capri seafood gourmet mexican french american grill great hear chinese italian good breakfast lunch buffet ok group nice recommend melia caribe tropical,2,Positive
beautiful resort r trip report melia caribe royal service june young couple twenty travelling punta cana arrival flight attendant passed white form complete custom passed blue form essentially item filled custom later couple white fine custom baggage claim attacked porter courteous firm gracias tour operator directed bus parking lot small group going resort bus air conditioned direct stop great eager settle checkin little welcome sign r guest point lead vip lounge checked mimosa served map room key towel card provided tied lovely wooden bracelet wrist opposed general plastic variety personal conciergebutler awesome trip run resort stopped say hi sure going usroom excellent advertised complaint toilet separated semi frosted glass door lot privacy blow dryer standard toiletry provided iron ironing board available none r villa beach view close beach trust close lounge restaurant eveninggrounds pond fountain palm tree lush green abundance flower peacock peahen babe roaming resort really large okay walking intense heat rode r cart time driver stop ask need ride spot want handy r perk beach picturesque seaweed problem sea walked barcelo resort comparison melia beach nicer wider significantly seaweed r private beach bartender come serving drink earlier week beach fairly quiet end lot people arrived resort trouble finding lounge chair beach daily activity pickup schedule beach activity house participated water aerobics beach volleyball paradisus resort door comparison way palapas melia beach regardless section resortpool spent exploring resort beach hung r pool afternoon quiet relaxing jacuzzi pool centre powerful jet caribe pool tropicale pool busier chaotic met nice people pool bar kid resort usually behaved food tried breakfast lunch turey agora atables gabbi best breakfast lunch paella pan grill restaurant impressive choice supper tried gourmet french seafood dominican italian gabbi trouble making reservation maybe r preferred later dinner seating offer course dinner loved seafood menu beef filet lobster fusion gourmet delicious italian restaurant serf late food midnight snack complete mussel freshly grilled beef felt food met exceeded expectation dominican rep inclusive resort keeping mind fine dining cuisine interpretation french italian activity kept busy lying pool beach climbing wall zipline euro bungee fee steam room sauna jacuzzi free spa truck safari tour recommended informative good deal rum organic coffee left breakfast returned supper parasailing expensive compared bali worth view amazing snorkel fun amateur feed fish life tapered usually tired happening party avenue bar complete breather live band animation team tried hard activity going vacationer willing participant disappointed water sport olympics cancelled vacation stomach issue fabulous drink eat partner theory body used climate food water require period adjustment open mind looking flaw suggestion map book lot info folk need read fine print offered complain recommend resort r friend knowing enjoy perk offered,5,Positive
best friend age week june thought amazingcheck innot single problem served drink taken care minute wait room ate lunch took trolly view resort good drink room roomswe regular junior delux room beautiful king size bed wooden post boyfriend building right pool nice minute walk resturants lot quicker taking train heat bad usually nice breeze tipped maid dollar little gift candy dollar store resturants woke morning reservation pain usually busy resturant wanted favorite place capri dominican american grill tipped server dollar trip activitieswe parasailing dollar people lobster tour beach dollar trip saona island person nice bring bug spray banana boat dollar person best scuba doo person water yellow machine really neat blast activity staff awesome barely spoke spanish tried repeat word help learn staff soooo nice compliment beautiful lol beach pool great tried hang usually tired bar casino lot yummy drink favorite frozen lemonaid stoli voldka brought cup drink cold wanted target bring lot medicine sick stomach spent lot bathroom think drinking lot eatting lot major complaint enjoy,5,Positive
clear robbed interesting holiday robbed complex member staff think watch porter paid look thing took money passport food ok excellent ill day good people say ice cube think overall hygene food chef good selection restaurantsbeach nice hey havnt bad beach world bar staff bearable holiday pretty friendlybut backstay away want robbed tour operator co trouble,2,Positive
believe awesome royal service wife royal service r ask parent dr took wife recommended satisfied visitor breakdown checkincheckout late afternoon drove santo domingo visiting family checkin r smooth taken care quickly mimosa wet towel refresh checkout breeze complaint allroomservice room r great room garden view r room jacuzzi eurobath complementary bottle brugal rum beer water natural juice miniba flatpanel tv living room area r room service butler set jacuzzi pillow menu overall attentive request beachpoolnightlife r beach area bar worker clearing beach seaweed morning r pool look lounge trendy pool jacuzzi area swimup bar snack bar nighttime show entertaining fun choreography hilarious work butt avenue bar area cool different theme couple time week mangu disco resort taxi way entrance packed left music goodfoodrestaurants melia restaurant choose french hibachi restaurant good dominican restaurant ok grill r pool good beef tenderloin delicious buffet breakfast lunch great food unfortunately stomach upset day weak stomach wife perfectly fine careful eat depending stomach overall variety food eatwe trying plan going soon great,5,Positive
melia caribe returned week melia caribe june june putting word paradise lot research web trying decide punta cana review place realized good review decided melia caribe happier choiceresort ground beautiful lush clean pool outrageous huge clean swimup bar treat problem finding lounge chair shady area time open area beach beautiful area clean water wonderful lounge chair shade easy findthe room great spend extra money royal service fine air conditioning work room good size clean including bathroom maid service good daythe food good breakfast lunch buffet good fresh cooked omlettes morning decent choice lunch dinner buffet bit disappointmentnot lot choice loved american grille chinese restaurant ate capri seafood okay limited menunightly entertainement caribe fun staff excellent friendly helpful dollar tip appreciated remembered interested melia club sort share deal try avoid presentation say minute hour nice purchase itall wonderful vacation agaian try disappointed,5,Positive
immodium pepto bug spray returned resort absolutely gorgeous lush tropical plant flower palm peacock flamingo cobblestone path beach white sand water turquoise clear lobby nice modern bathroom clean kept nicest resort usually walked room restaurant pool little trollies wait group couple family couple lot kid activity really single looking mingle beer presidente good type beer serve lot rum frozen drink yummy casino small disco nightly show entertainment staff fun friendly felt safe resort recommend leaving going town group sick diarrhea vomiting diarrhea food decent buffet breakfast lunch restaruants choose dinner japanese food excellent cook right grill beautiful resort wedding great picture fun recommend friend view paradisus beautiful quieter adult atmosphere beer liquor wanted wonderful remember thing immodium pepto bug spray,4,Positive
royal service paradise holiday arrived fabulous week holiday upgraded royal service worth penny check inout pleasant greeted r staff champagne great especilly hour flight taken room edward showed lovelythe royal service poolbeach area fantastic disturbed noisy child child area behaved staff r fantastic gave good tip look saw r beach everyday hot pool looked felix brought drink looked lunchtime brought lunch liked restaurant good awful really enjoyed gabi r restaurant la carte menu good change month bit tedious ate time italian really good japanese gormet chinese awful ended walking meal food horrible asked soft drink chinese wait min asking twice understand busy breakfast looked roberto new star best gabi restaurant credit r area lunchtime ate beachside restaurant ok chip pizza burger careful food laying happened sickness diaharreoa bug hear ended hospital half costing sure travel insurance sting let hospital paying insurance people gone careful mind hospital say food different climate drinking eating bird touching table retaurants little bit disappointed seaweed beach told review tractor picked morning left good dayswith royal service jaquzzi room request run scent wanted petal flower nice touch end hard working dayof sunbatheing told house keeper look rubbish somedays bother replenish drank fridge asked understand whatsoever leave goody left good minute walk beach r villa supossed lift beach minute beg differ gave guy everytime saw matter going wanted hassle share people bit worried told hasseled little bit hassled beach say thank leave youthe gardener really looked ground really look fantastic whileif wanting married mind say wedding package wedding dome look world partner going year married cannot waitthe weather great afternoon cloud greatful hot want breeze better beach pool dead heat wait,4,Positive
loved melia ignore negative review husband day melia caribe tropical loved honestly sure people wrote bad review royal service area regular room great thought size property yes melia large property enjoyed walk dinner bar form exercise building right pool walk dinner minute want walk tram circle property minute enjoyed fact resort flat ran time vacationfooddrinks food ranged good excellent breakfast lunch buffet pretty standard cooktoorder omelet fruit pancake french toast lunch pasta bar grill hot dog pizza salad sandwich meat dinner excellent ate reservation restaurant happy favorite le gourmet maison dominican mexican italian favorite enjoyable menu choice course picky eater enjoyed dinner worry drink watered strange brand drink strong absolute vodka week room room nothing overly impressive reminded marriott hilton sheraton bed comfortable enjoyed ceiling fan small refrigerator nice soda waterother comment posting trip advisor recommending bringing insulated mug visit bought left happy used bottled water bar drink nice cool bar tender nice happy serve drink container havewe issue service bar tender waiter personal preference tip tip buffet dinner drink tip round staff work hard definitely deserves tip people tip think service sufferedwe booked melia rci timeshare result priority checkin dinner reservation definite perk dinner reservation room pm saturday called reservation different restaurant result think restaurant hard meansmy husband played golf twice dirt cheap round course good shape shuttle hotelthere small casino property night spend lot quite impressive la vega casino br pool beach bit beautiful picture hit pool able chair quickly easily main pool swim bar music lot activity quiet pool spa wellwe wonderful melia definitely recommend friend seriously understand bad review received picky traveler,5,Positive
possibly best vacation family took possibly greatest vacation family took year royal service suite say theat upgrade worth money private pool restaurant anre great far crowded normal pool private beach plus blue clear school fish passing underneath surface ther advantage royal service private restaurant reservation instead getting morning want attempt aspect vacaiton dining restaurant quite good favorite japonese amazing benihana style food incredible dominican restaurant look good bad french gourmet goodaccomidations royal service completely worth extra money huge room pillow menu room service greatyou plasma screen tv room worth extra money believe mepools private r pool great normal pool slightly crowdedoverall need scared afraid people food water fine ask bottled accomidating enjoy,5,Positive
melia best melia caribe nothing short fantastic ground beautiful staff wonderful friendly room big king size bed nice size balcony looked postcard difficult getting reservation louicito preito tour liberty travel corrected right away french restuarant excellent buffet pretty decent lunch breakfast pool huge swim bar amazing lobby beautiful read negative review life cannot understand husband spoke loved definately going backits fantastic,5,Positive
wonderful forth melia caribe tropical traveled caribbean mexico awsome compare resort travel agent travel tour resort resort beautiful friendly staff room clean food good remember wourld country highly recommend resort large love bit walk maybe min beach lobby love walk enjoy scenery resort lot offer resort punta cana alot fun planning trip discourage negative review people ar happy unless complain send alot client resort complain love enjoy,5,Positive
great know expect melia caribe child resort quite lovely big unit beachfront beautiful great beach pool access go wrong room key working long minute walk lobby dinner long walk wait tram felt light headed fume royal service budget highly recommend royally screwed service plan husband father hip replacement surgery called golf club picked taken course refused lugged mile royal service guest picked golf cart chauffered need dinner reservation everyday japanese restaurant book literally minute everyday think hold seating r guest priority treatment r guest special beach area bar service long walk pool bar beach drink warm beach beautiful pool beautiful clean employee generally nice royal service great buffet really nice special pool area quite impresssive toothe buffet food good regular guest restaurant surprisingly good atmosphere restaurant great service good expecting sick restuarant le gourmet skip overall great family kid took day comfortable large resort figure going really liked alot mentioned beginning perfect know expect think happy wish royal service,4,Positive
mixed feeling melia returned melia caribe tropical party adult child age beautiful resort landscaping flower beach setting hard restaurant bar lobby room beautiful stylish open decorated real eye dominican flavor want stop perfect hotelthe service friendly willing try remedy problem request run island mean thing bit longer used remember vacation relax magnetized room key away camera ipod electronic equipment key demagnetized time week caused return lobby desk remagnetize desk employee cheerfully tired careful employee speak english attempt piece little spanish appreciated resort huge really spread area connected cobblestone walkway tram run property appreciated older member group counted schedule pull driver break meant tram stopped smelly diesel engine tram ride bit unpleasantif mind minute walk longest walk end resort recommend walkingour room located perfect spot building near beach large pool buffet ate breakfast lunch room located building middle resort lot walking pool beach buffet requesting room building near amenity smartthe pool huge gorgeous swimup bar watered drink beach breathtaking word warning want reserve palapas thatched umbrella beach protection sun early lay towel fast family member want spend room sitting chair beautiful beach good news midafternoon ample shade chair near palm tree beware topless sunbathing allowed prepare kid biggest disappointment restaurant breakfast buffet best lot choose lunch buffet ok great remember eating dominican chef interpretation thing pizza cheeseburger paella salad lot salt soft ice cream machine order day fixed soon family favoritedinnertime give choice buffet la carte restaurant lot salt great cooking menu description sounded pretty good dish live expectation decent meal french italian restaurant bad experience american grillsteakhouse listed cut beef menu really steakhouse reservation la carte restaurant calling central number bit game trying figure want kept missing window ended told pm pm available large party settled later beautiful open air bar mexican american restaurant mind spending beautiful couch hanging table ready hostess minute earlier reserved worth asking men wear pant la carte restaurant woman dressed bit expected girl thrilled henna tattoo poolside girl opted expensive one hairbraiding available year old niece enjoyed ceramic painting tent near pool additional fee brotherinlaw poolside massage said average happy campermy year old daughter parasailing fabulous took hour figure boatride motor boat great view wimp daughter said scary word frustrating none addons chargable room running room cash big deal room right room located farther away inconvenience charged parasailing visa awaiting conversion peso work husband said conversion rate waterfront cashier quoted higher supposed seeit nice print activity refer happened water aerobics twice missed daily dance lesson beach happened class finishing nice know show available class planned sure resort guess going fine dining good destination travel newark airport pretty easy resort sure beautiful,4,Positive
people giving bad review melia march april read bad review bit skeptical cancun experience comparison experience melia cancun star sketchy worker nearly beautiful melia staff accomodating extremely friendly little money suggest tipping ground beautiful kept room royal service spacious lot bottled water fridge la carte dinner wonderful japanese great give chance meet people food excellent walk beach everyday minute took train landscaping nice need problem checking room requested king size bed complaint weather seaweed thing anyones control worker best clean seaweed wash ashore experience sweat small stuff relax,5,Positive
pro con melia caribe kid spending day melia caribe thing know especially gong travel child year oldif child picky eater better pack snack food okay kid accustomed eating cetain type pizza lunch buffet type mozzarella cheese use stateson subject food breakfast good nice buffet selection pancake french toast egg fruit etc lunch buffet opinion generally good choice dinner problem making reservation wanted early seating r pm best restaurant french restaurant eat dominican alright seafood terrible japanese hear japanese hard reservation true truth told reason hard reservation seat people food good atabales actually nice choice dinner wish discovered earlier onthe staff entire resort extremely friendly speak english difficult time try helpful took advantage service resort kid club wonderful child bamm bamm club age loved diverse activity kept watchful eye chose leave child pm pmpm show activity kid attend drop private babysitting room available used service change adult casinomy husband played golf couple time week said course beautifuli took advantage spa massage worth wonderfully relaxing waste money manicure pedicure good humidity nail dry halfoh important fact bring cash bank cash check atm machine dispenses peso bank convert dollar wanted ridculous feei strongly recommend bring plenty toy game kid bring pool beach toy pay abot pail shovel rain nothing bring game kidsplease forget medicine child especially careful water bottled salad sickall nice vacation resort beautiful staff friendly plenty domincan republic family travel place know foodwater safe,3,Positive
better expected nightreading review sure expect people liked completely hated try short pointmy fiancee late searly night parent mid night celebrating yr anniversarypros nice room nice villa proactive reserve appropriate villa arrival checkin guy provide resort map minute understand ask second floor close beachrestaraunts food diverse good ate loved mexican capri italian dominican japanese french cuisine easy reservation phone hr ahead pleasant servicepoolsbeach pool large nicely shaped beach people beach instead actually able swimm oceanresort size beautiful landscape gorgeous alley walk take minute walk beach restaurant going trolley service run minutessports tennis golf available easy bookentertainment salsa lobby disco hiphop rap pub awesome lounge reminded bed south beach sosocons buffet better terrible thursday dominican los attabalos buffer worst eat heard bad thing regarding international american grill restaurans chinese restaurant ok drink ok nothing compare manhattan bad played golf people royal service thought worth expensive getting beach party taste people hate walking definitely hate resortoverallbeautiful resort worth money perfect awesome enjoyed fullestrepeat note people hate walking definitely hate resort,4,Positive
perfect vacation paradise understand negative review melia nd visit absolutely perfect visit wonderful traveled vacation express flight pretty ontime checked melia upgraded royal service suite gorgeous huge room plus gave access new pool restaurant thoroughly enjoyed clean ground kept beautiful food maybe gourmet good fact thought improved lot st visit particularly mexican restaurant favorite beach pretty fine white sand lot palm tree share guy approach approached consider problem traveled friend shared opinion tomorrow maybe year return paradise,5,Positive
absolutely beautiful listen negative husband returned day melia reading review left little weary going arriving soon began wonder thought negative check alittle slow offer waited room room beautiful spacious resort ground extrodinary place fron hawaii st thomas carribean place far beautiful picky eater afraid eat quite variety good people forget american spoiled way cook food good job read review bug room buffet encounter single onethe staff nothing polite courteous think alot people forget treated way treat friendly demanding friendly notwe absolutley astounded people tipped serevers bartender maid guess accustomed tipping service inclusive resort deserve tipped waitress yous alot greatful thatwe cannot wait boy highly recommend friend patient decide definitley mojito tropical lobby bar tell amaury hi nicest people meet thereyou tell melody guy said wonderful trip,5,Positive
staff great boyfriend family member age melia febuary caribe room close beach pool beach restraunt room nice maid service expected family room close fresh towel tipped left gift daily basis resort beach beautiful food average ate chinese italian american grill menu choice food alright food bar staff nice miss rual bartender tropical pool bar bestwe maintained contact returning home ramon tropical beach restraunt great wellmy boyfriend speaks spanish huge plus beneficial family iberostar la romona said staff spoke good english english widely spoken definatialy benefited form boyfriend speaking spanish appreciate resort large actually rented wheelchair grandfather getting faster walk restraunts lobby minute stock beer fridge left note money overall enjoyed love try resort area probally staff great request tropical bit newer feel free email question,4,Positive
wish returned trip punta cana yesterday wish family adult kid age reading review prior departure quite uncertain melia caribe bring pleasantly surprisedthe resort huge day figure way people friendly helpful walk beach lobby minute beautiful walk prefer train train run approx minute caribbean exact vacation hurry issue size resort train condusive family small child elderythe pool phenomenial spent great deal kid loved pool area crowded problem finding chair swim bar whirlpool area greatthe beach area absolutely beautiful staff great job keeping picked pristinethe group took advantage hobie cat paddle boat dive lesson included package staff beach scuba caribe helpful setting noninclusive excursion member group snorkel trip wheeling adventure horseback riding parasailing reasonably priced book beach staff tour desk excursion pricing better beachthe kid enjoyed melia rock wall cable swing includednow food low expectation reading site categorize food average buffet stocked liked eat slightest bit sick ala carte restaurant difficult reservation bit preservance dollar bill happen ate american grille good gourmet restaurant cared absolute best japanese restaurant definitely best meal trip entertainingthere show adult kid enjoyed particularly magic casino small fun certainly saw folk winningthe staff super friendly eager earlier reviewer mentioned happy attempt communicate spanish speak little english communicate basicswe definitely recommend melia dominican republic weather absolutely perfect airport nice trip immigration custom took minute travelled island definitely favorite bring right attitude sunscreen great hope helpful,5,Positive
definitely recommend resort melia february march booked vacation january scheduled say riu bambu hour flight left travel agent called advised bumped melia idea expect pleasantly surprisedwe travelled child age arrival checkin quickly smoothly entered assigned room discovered occupied somebody luggage husband room key room double bed told getting king pull couch husband returned lobby given key check room room occupied fourth lobby told room try attempt change room sleeping arrangement little cramped finenote small card holder wall near door entered room room card placed slot order airconditioning light room work informed check thought electricity problem understanding room tropical discovered work airconditioning worked great fact night cold turn plumbing electrical problem hot water time tepid shower eveningwe building tropical far beach close lobby child worked pack beach breakfast beach pool entire reason return room ready dinner nice near lobby child asleep husband run lobby bar bring drink room easy located near pool beachit took quite bit bell boy bring luggage highly recommend packing bathing suit carry able enjoy beach pool immediately wait luggagethe room kept spotlessly clean everyday fridge stocked pop water tried beer told possible spoke people problem getting beer room given plenty fresh large fluffy towel bathroom fresh flower placed supply wash cloth read bought coloured one dollar store left room complaint room clock coffee maker asked clock told brought asked told resort safe room worked fine charged extra itthis resort large take couple day learn way definitely map way aroundwhile resort booked capacity feel crowded feel wait servicethe pool huge chair late pm beach absolutely beautiful seaweed wash ground people raking bag hauling away morning beach chair plentiful problem finding late true beach hut available beautiful palm tree beach shade needed chair good conditionthe weather perfect drop rain rain utilized paddle boat able reserve wanted time clean beach towel available pool pm pool beach tropical busywe ate breakfast beach buffet good good selection omelet egg easy order heaven eat breakfast looking beautiful beach ocean child finished eating play sand foot table preferred breakfast lunch selection buffet tropical betty kitchen variety excellent paella lunch grilled burger chicken breaststhe buffet caribe snack burger fry pmour child utilize child program preferring play beach pool usmy daughter hair braided beach paid instead resort asking heard reservation hard try day ate dinner buffet buffet good bad depending taste large selection liked food pretty good child particularly enjoyed order pastasome day difficult reservation morning la carte restaurant reserve certain number table r pm open r reservation selection restaurant time used phone pool towel roomwe ate chinese capri gondola mexican good mexican favorite service excellent hesitant bringing child restaurant felt welcome treated child nicelyi stomach upset rest family completely fine entire week ground beautiful maintained staff friendly helpful speak spanish able communicate fine everybody take little patience charadesa departing guest gave verizon phone card minute remaining able home believe card cost peso sure purchased store sell definitely recommend purchasing prior arrival available airport card gave minute remaining room charge canadathe internet service reasonable cost started minute minute cost minute purchased increment minute check quick efficient called bell boy hour wanted luggage reception waiting therewe inclusive year family vacation caribbean looking forward staying riu bambu prepared extremely disappointed bumped researched know expect came away end week satisfied resort nothing positive thing say resort entire family highly recommend k donaldsonwindsor canada,5,Positive
